site_id,year,rotation,term,estimate,std.error,statistic,p.value
gent,2000,cc,a,2.655666666666667,0.13981018331944978,18.994801405837382,3.1860316335590496e-4
gent,2000,cc,b,0.02139285714285714,0.001933866112951554,11.06222245665518,0.001582387074338946
gent,2000,cc,xs,150.3833162188265,2.457307684032322,61.19840718198334,9.612427891975489e-6
gent,2000,cc,c,0.1257474334915554,0.0016091232070619156,78.14655393675949,4.618333538986555e-6
gent,2000,cs,a,3.204,0.02326867025535652,137.69587882927817,8.445501923170868e-7
gent,2000,cs,b,0.023142857142857146,5.876226616698684e-4,39.38387446987027,3.6017069421801116e-5
gent,2000,cs,xs,89.48278132287551,1.1508900720261863,77.75093685997102,4.689162532230254e-6
gent,2000,cs,c,0.06257077814569537,1.5958121382630828e-4,392.09363461665845,3.658400104648882e-8
gent,2001,cc,a,2.646,0.19273651589856966,13.728586862037577,8.362949862481466e-4
gent,2001,cc,b,0.018874999999999996,0.0026659475581471484,7.080034242353308,0.00579457967657784
gent,2001,cc,xs,140.05912561918444,2.5221157245067816,55.53239459167721,1.286248235091249e-5
gent,2001,cc,c,0.15682100673363508,0.002218270466551211,70.69516954686225,6.237187274152401e-6
gent,2001,cs,a,3.821,0.4031392957509682,9.478113496433629,0.0024898287675467648
gent,2001,cs,b,0.022375,0.005576256352304596,4.0125486682033005,0.02777969003454212
gent,2001,cs,xs,121.37594740672424,12.666274531624834,9.582608296044416,0.0024112935756556327
gent,2001,cs,c,0.07969146704934318,0.004639868005818111,17.17537372817825,4.3000887543293687e-4
gent,2002,cc,a,2.035,0.18108237370368063,11.23797948070877,0.0015106465841903856
gent,2002,cc,b,0.02998214285714285,0.0025047464915930826,11.970130692976214,0.0012542055525679799
gent,2002,cc,xs,140.46095208849493,3.0875233508695605,45.4930817118957,2.3381897770821757e-5
gent,2002,cc,c,0.1358986643117342,0.002084138958967481,65.20614363404097,7.94762936426096e-6
gent,2002,cs,a,3.686,0.032711117314550835,112.68340254340265,1.540876287817684e-6
gent,2002,cs,b,0.023089285714285715,8.260804597609857e-4,27.950407785902918,1.0053299534324591e-4
gent,2002,cs,xs,78.34209646736814,4.1271277962788915,18.982231792774403,3.1923231145149233e-4
gent,2002,cs,c,0.03713736077664057,2.2433941215309076e-4,165.5409560906658,4.860683226695544e-7
gent,2003,cc,a,2.1668333333333334,0.16542497609954387,13.098586346655715,9.61079314971452e-4
gent,2003,cc,b,0.02274107142857142,0.0022881720624296194,9.93853207193893,0.00216719354936352
gent,2003,cc,xs,148.37335094029055,2.0777442785583364,71.41078547127121,6.051636170482031e-6
gent,2003,cc,c,0.16820625896898114,0.0019039326159899798,88.346750066845,3.196676854021137e-6
gent,2003,cs,a,3.034,0.08081355687826224,37.54320583327901,4.1568902421186706e-5
gent,2003,cs,b,0.011410714285714288,0.0020408505028722862,5.591156368217509,0.011300144444653822
gent,2003,cs,xs,95.98532577755414,3.0669946206904006,31.296215888356272,7.168054541012801e-5
gent,2003,cs,c,0.06584470951234196,5.542356034413151e-4,118.80274219754973,1.3148632548126532e-6
gent,2004,cc,a,1.5703333333333336,0.15149106262607695,10.365848031638428,0.0019155517138086642
gent,2004,cc,b,0.021249999999999998,0.002095437009464504,10.141082697317875,0.0020427741931115847
gent,2004,cc,xs,143.37654978257638,1.8382265543811183,77.99721391297572,4.644901822541119e-6
gent,2004,cc,c,0.17061524450822385,0.0017435624412072321,97.85439309537483,2.3526997669292537e-6
gent,2004,cs,a,2.3706666666666667,0.23434205614439813,10.116266391406487,0.0020575002067658526
gent,2004,cs,b,0.023375000000000003,0.003241438859868778,7.211303686581424,0.005497343377432923
gent,2004,cs,xs,113.6836230061323,8.71271852329044,13.048008230983069,9.721431386347831e-4
gent,2004,cs,c,0.07225201457114475,0.0026971228560008524,26.78855151532701,1.1414284133498552e-4
gent,2005,cc,a,2.8816666666666664,0.10859056547022371,26.53698923279702,1.174086492643607e-4
gent,2005,cc,b,0.008321428571428572,0.0015020337557907957,5.540107563726142,0.01159272891577307
gent,2005,cc,xs,141.80274779046974,1.4387713134190114,98.55822566652239,2.3026672632325787e-6
gent,2005,cc,c,0.14483436361629323,0.001249805949877507,115.88548096645594,1.4166652961619316e-6
gent,2005,cs,a,4.558,0.07022453417203225,64.9060909230677,8.058299187192892e-6
gent,2005,cs,b,0.0035892857142857176,0.0017734372970968023,2.023914643140494,0.13614073047587383
