site_id,year,rotation,term,estimate,std.error,statistic,p.value
klad,2009,cc,c,0.02002610663428617,0.03198172339991996,0.626173467385322,0.5756070870056811
klad,2010,cc,a,29.738166666666668,7.789712249625105,3.8176206917139814,0.03162422910500179
klad,2010,cc,b,1.242580357142857,0.10774794933766414,11.532287758431643,0.0013998827199526072
klad,2010,cc,xs,124.95647843568238,11.29368360636848,11.064280069367246,0.0015815213262401694
klad,2010,cc,c,0.0032599624682637146,0.08965446192546744,0.03636140799075704,0.9732783904390447
klad,2010,cs,a,74.11,0.09055651628116149,818.3839556051598,4.023435951479818e-9
klad,2010,cs,b,1.179946428571429,0.002286897383679976,515.9594990977297,1.60552856096778e-8
klad,2010,cs,xs,96.22728677211599,0.15921888022209826,604.3710811047422,9.989768855343294e-9
klad,2010,cs,c,0.002452212522576791,6.2105477577529e-4,3.9484641584401086,0.02897379581557425
klad,2011,cc,a,41.34533333333333,2.404630744209602,17.194046708790406,4.2862065631330904e-4
klad,2011,cc,b,1.0097142857142858,0.03326105295036478,30.35725559323317,7.852162732008972e-5
klad,2011,cc,xs,157.15945710715621,4.475828308764063,35.11293245976935,5.079287522635071e-5
klad,2011,cc,c,0.008807925819626935,0.027675717483906258,0.31825465138343184,0.7711600920898364
klad,2011,cs,a,94.832,0.0904802028382954,1048.0966777835595,1.9154256090966182e-9
klad,2011,cs,b,1.1833749999999998,0.0022849701782176077,517.8951617316477,1.5875936587632325e-8
klad,2011,cs,xs,92.51221474208475,0.15368415016855813,601.9632775443592,1.0110122944475852e-8
klad,2011,cs,c,0.004077833383503865,6.205314028575347e-4,6.571518161249413,0.007168109004575777
klad,2012,cc,a,40.08266666666667,4.754667135261736,8.430173033439951,0.0035025788282920596
klad,2012,cc,b,1.1624107142857143,0.06576695225581582,17.674693359124323,3.948506366575615e-4
klad,2012,cc,xs,133.17185157729622,7.601448640576708,17.51927269052662,4.053702786019081e-4
klad,2012,cc,c,0.03886952202229823,0.054723089889117546,0.7102947238735505,0.5287582537786361
klad,2012,cs,a,73.45483333333333,1.485720428554367,49.44054878804232,1.8221396147699524e-5
klad,2012,cs,b,1.0720446428571428,0.020550608846111474,52.166076970512336,1.5514292809044126e-5
klad,2012,cs,xs,115.30504196061736,2.512782256655088,45.887398979849,2.2784967531093703e-5
klad,2012,cs,c,1.3947455569055434e-4,0.01709966444525948,0.00815656682252737,0.9940041540086393
klad,2013,cc,a,27.852,4.176550544033845,6.668661065238696,0.006874949512033225
klad,2013,cc,b,1.1378035714285715,0.10547382898766772,10.787544003561361,0.0017038387311014054
klad,2013,cc,xs,106.90294350177903,9.088424321545226,11.762538776755006,0.0013206304066811078
klad,2013,cc,c,0.09207815322095118,0.028643622437789226,3.21461272647811,0.04878421479488302
klad,2015,cc,a,29.87,0.7474100165515922,39.96467713640567,3.447178677265317e-5
klad,2015,cc,b,1.4173392857142857,0.01887495325108502,75.09100906688658,5.205107690577473e-6
