ApsimVersion = 7.9 r0
Title = Gentry_SC_300N
           Date           year     AnnualRain  InSeason_Rain         n_rate AnnualTileDrainage AnnualTileNleaching NitrateFlowTile AnnualYield_BuAc
   (dd/mm/yyyy)         (year)           (mm)           (mm)             ()               (mm)             (kg/ha)              ()               ()
     31/12/1994           1994        889.300        415.300        300.000            472.482                37.9           8.028          204.321
     31/12/1995           1995        953.500        386.000        300.000            477.720                27.4           5.729           54.388
     31/12/1996           1996        947.300        488.900        300.000            388.748                25.1           6.460          215.663
     31/12/1997           1997        889.400        499.100        300.000            493.488                10.7           2.174           51.741
     31/12/1998           1998       1091.500        548.800        300.000            428.548                23.0           5.370          181.852
     31/12/1999           1999        884.700        455.400        300.000            457.475                12.4           2.718           68.120
     31/12/2000           2000        918.600        586.300        300.000            275.408                50.8          18.434          199.505
     31/12/2001           2001        963.400        635.300        300.000            382.743                62.1          16.219           57.547
     31/12/2002           2002        984.500        439.600        300.000            370.722                51.0          13.763          193.907
     31/12/2003           2003        966.800        625.200        300.000            330.643                54.3          16.417           62.900
     31/12/2004           2004       1019.600        646.800        300.000            401.380                74.5          18.556          202.250
     31/12/2005           2005        832.000        442.700        300.000            309.150                52.4          16.937           56.144
     31/12/2006           2006        994.600        562.400        300.000            381.896                75.8          19.860          192.086
     31/12/2007           2007        984.000        502.300        300.000            419.075                75.5          18.010           58.659
     31/12/2008           2008       1311.600        771.100        300.000            532.132                76.9          14.447          209.157
     31/12/2009           2009       1273.500        642.500        300.000            748.834                71.0           9.482           59.884
     31/12/2010           2010        976.199        675.300        300.000            350.520                59.6          17.007          186.215
     31/12/2011           2011       1006.100        458.300        300.000            543.945                82.6          15.186           58.480
     31/12/2012           2012        739.800        504.100        300.000            168.799                26.3          15.570          119.720
     31/12/2013           2013        954.600        460.500        300.000            469.071                86.7          18.487           46.317
     31/12/2014           2014       1020.999        685.300        300.000            382.823                78.9          20.616          185.743
     31/12/2015           2015       1135.699        673.800        300.000            553.309                85.9          15.530           51.566
     31/12/2016           2016        996.999        684.000        300.000            369.966                78.8          21.299          188.979
     31/12/2017           2017        884.200        505.600        300.000            316.944                60.5          19.084           75.510
     31/12/2018           2018       1050.600        604.700        300.000            415.861                70.9          17.048          200.036
     31/12/2019           2019       1093.500        490.100        300.000            596.303                95.0          15.924           53.958
